user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
HanX - Music Channel,1 year ago,1535201969610,"copied this somewhere down in the comments so it was higher up

Lyrics:

I met this girl late last year
She said, ""Don't you worry if I disappear.""
I told her I'm not really looking for another mistake
I called an old friend thinking that the trouble would wait
But then I jump right in
A week later returned
I reckon she was only looking for a lover to burn
But I gave her my time for two or three nights
Then I put it on pause 'til the moment was right
I went away for months until our paths crossed again
She told me, ""I was never looking for a friend.""
Maybe you could swing by my room around 10:00
Baby, bring a lemon and a bottle of gin
We'll be in between the sheets 'til the late AM
Baby, if you wanted me then you should've just said
She's singing
Ah lahmlahlah

Don't fuck with my love
That heart is so cold
All over my home
I don't wanna know that babe
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe
Ah lahmlahlah

For a couple weeks I
Only wanna see her
We drink away the days with a take-away pizza
Before a text message was the only way to reach her
Now she's staying at my place and loves the way I treat her
Singing out Aretha
All over the track like a feature
And never wants to sleep, I guess that I don't want to either
But me and her we make money the same way
Four cities, two planes the same day
And those shows have never been what it's about
But maybe we'll go together and just figure it out
I'd rather put on a film with you and sit on the couch
But we should get on a plane
Or we'll be missing it now
Wish I'd have written it down
The way that things played out
When she was kissing him
How? I was confused about
She should figure it out while I'm sat here singing
Ah lahmlahlah

[Chorus:]
Don't fuck with my love
That heart is so cold
All over my home
I don't wanna know that babe
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe
Ah lahmlahlah

[Knock knock knock] on my hotel door
I don't even know if she knows what for
She was crying on my shoulder
I already told ya
Trust and respect is what we do this for
I never intended to be next
But you didn't need to take him to bed that's all
And I never saw him as a threat
Until you disappeared with him to have sex of course
It's not like we were both on tour
We were staying on the same fucking hotel floor
And I wasn't looking for a promise or commitment
But it was never just fun and I thought you were different
This is not the way you realize what you wanted
It's a bit too much, too late if I'm honest
All this time God knows I'm singing
Ah lahmlahlah


Don't fuck with my love
That heart is so cold
All over my home
I don't wanna know that babe
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe


Don't fuck with my love
This girls ain't loyal
All over my home
This girls ain't loyal
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe
Ah lahmlahlah

Shorty get down, good Lord
Baby got 'em open all over town
Strictly biz, you don't play around
Cover much ground, got game by the pound
Getting paid is a forte
Each and every day, true player way
I can't get her out of my mind
(Well)
I think about the girl all the time (well, well)

East side to the west side
Pushing phat rides, it's no surprise
She got tricks in the stash
Stacking up the cash
Fast when it comes to the gas
By no means average
She's on when she's got to have it
Baby, you're a perfect ten, I wanna get in
Can I get down, so I can win

I like the way you work it
No diggity, I got to bag it up, bag it up

Top dogg, bite me all, nigga burn the shit up
DPGC my nigga turn that shit up
CPT, LBC, yeah we hookin' back up
And when they bang this in the club baby you got to get up
Thug niggaz drug dealers yeah they givin' it up
Lowlife, yo' life, boy we livin' it up
Takin' chances while we dancin' in the party fo' sho'
Slip my hoe a forty-fo' and she got in the back do'

Bitches lookin' at me strange but you know I don't care
Step up in this motherfucker just a swangin' my hair
Bitch quit talkin', crip walk if you down with the set
Take a bullet with some dick and take this dope from this jet
Out of town, put it down for the father of rap
And if yo' ass get cracked, bitch shut yo' trap
Come back, get back, that's the part of success
If you believe in the X you'll be relievin' your stress

La da da da dah
It's the motherfuckin' DRE
La da da da dah
You know I'm mobbin' with the DO double G

Hey yo, hey yo, hey yo, hey yo
Hey yo, that girl looks good
Hey yo, hey yo, hey yo, hey yo
Play on, play on playette
Hey yo, hey yo, hey yo, hey yo
You're my kind of girl, no diggity
Hey yo, hey yo, hey yo, hey yo

I met you when I was a teen
But then you were one as well
And I could play a guitar
Just like ringing a bell
Sometimes I wonder
In any other summer
Could you have been a part time lover to me
Listening to Stevie Wonder
Under the covers where we used to lay
And Re: Stacks is what the speakers played
I'd be on tour almost every day
When I was home up in my flat is where we used to stay

Just watching a dvd, smoking illegal weed
Getting high as two kites when we needed to breathe
We'd use each other's air just for the people to see
And stay up all night like when we needed to sleep
We'd go anywhere our minds would take us
And I'll say you were beautiful without your make up
And you don't even need to worry about your weight cause
We can all be loved the way that God made us
And time's the only reason that we could break up
Cause you would always tell me I'm away too much
Distance is relative to the time that it takes to get on a plane or make a mistake
So say it again

Oh Nina, you should go Nina
Cause I ain't ever coming home Nina
Oh won't you leave me now
And I've been livin' on the road Nina
But then again you should know Nina
Cause that's you and me both Nina
Oh won't you leave me now, now

And every weekend in the winter you'd be wearing my hoodie
With drawstrings pulled tight to keep your face from the cold
Taking day trips to the local where we'd eat on our own
Cause every day when I was away we'd only speak on the phone
Watching blue planet, creating new habits
Acting as if we were two rabbits
And then you'd vanish
Back to the burrow with all the Celtics
I'd disappear, you'd call me selfish
I understand but I can't help it
I put my job over everything except my family and friends
But you'll be in between forever so I guess we'll have to take a step back
Overlook the situation cause mixing business and feelings will only lead to complications
And I'm not saying we should be taking a break
Just revaluate quick before we make a mistake and it's too late
So we can either deal with the pain and wait to get on a plane
But in a day we'll have to say it again

Oh Nina, you should go Nina
Cause I ain't ever coming home Nina
Oh won't you leave me now
And I've been livin' on the road Nina
But then again you should know Nina
Cause that's you and me both Nina
Oh won't you leave me now, now

Love will come and love will go
But you can make it on your own
Sing that song
Go oh won't you leave me now
People grow and fall apart
But you can mend your broken heart
Take it back go oh won't you leave me now

Oh Nina, you should go Nina (Love will come and Love will go)
Cause I ain't ever coming home Nina (But you can make it on your own)
Oh won't you leave me now (Sing that song, go oh won't you leave me now)
And I've been livin' on the road Nina (People grow and fall apart)
But then again you should know Nina (But you can mend your broken heart)
Cause that's you and me both Nina (Take it back, go oh won't you leave me now)
Oh won't you leave me now
Now",2,false,0,,,,,
redapple,1 year ago,1535201969612,did i save this video or did it save me?,1,false,0,,,,,
revin urdaneta,1 year ago,1535201969615,the beatbox guy man haha 😂,0,false,0,,,,,
MisterFriki,1 year ago,1535201969617,i want more like these . where can i find some.,0,false,0,,,,,
Rakesh Ramteke,1 year ago,1535201969619,best performance by the singer & the crowd,0,false,0,,,,,
Shah Nair,1 year ago,1535201969622,https://www.azlyrics.com/lyrics/edsheeran/dontloyalnodiggitythenextepisodenina.html,0,false,0,,,,,
CaptainTeemo09,1 year ago,1535201969625,6:38 thank me later ❤,3,false,0,,,,,
Dr.'sorders,1 year ago,1535201969627,I need this on spotify or itunes IMMEDIATELY!,4,false,0,,,,,
Sanele Dladla,1 year ago,1535201969630,I think  he must come  to south Africa,1,false,0,,,,,
rebecca gray,1 year ago,1535201969633,Fantastic but he always is. True genius.,3,false,0,,,,,
Pedro Henrique Faganello,1 year ago,1535201969637,it's on a bar? a pub? wow nice,1,false,0,,,,,
Hannah Romanowski,1 year ago,1535201969640,"I watch/listen to this video everyday. When my friends ask me what me favourite Ed Sheeran song is, I show them this.",0,false,0,,,,,
Unlucky,1 year ago,1535201969642,This has been my favorite ed Sheehan performance for years now and is in my YouTube history almost daily. I just love this shit,1,false,0,,,,,
Jos Thio,1 year ago,1535201969645,Ed Sheeran is a ledgend. He literally just used the crowd as loop station. I can’t stop watching this,2,false,0,,,,,
St71eek,1 year ago,1535201969647,Multi multi multi talent,0,false,0,,,,,
Saugat Prasai,1 year ago,1535201970472,Ed sheeran is absolutely amazing... He inspires me a lot.. Maybe you guys could check out some of my covers on my channel and tell me what you think... Would love to have your opinion... Thumbs up if you liked it.. Cheers!!,0,false,0,,,,,
DerSumpfi,1 year ago,1535201970475,"So the crowd is basically not able to go for a simple canon >.< :D Beside of that, great act! :)",0,false,0,,,,,
Chicken Nuggets,1 year ago,1535201970477,What chords are those?,0,false,0,,,,,
TheDestroller,1 year ago,1535201970479,I'd suck his dick and swallow his cum,0,false,0,,,,,
mack skum,1 year ago,1535201970481,I'm gay,0,false,0,,,,,
Estefania Santos,1 year ago,1535201970483,"Lyrics:

I met this girl late last year
She said, ""Don't you worry if I disappear.""
I told her I'm not really looking for another mistake
I called an old friend thinking that the trouble would wait
But then I jump right in
A week later returned
I reckon she was only looking for a lover to burn
But I gave her my time for two or three nights
Then I put it on pause 'til the moment was right
I went away for months until our paths crossed again
She told me, ""I was never looking for a friend.""
Maybe you could swing by my room around 10:00
Baby, bring a lemon and a bottle of gin
We'll be in between the sheets 'til the late AM
Baby, if you wanted me then you should've just said
She's singing
Ah lahmlahlah

Don't fuck with my love
That heart is so cold
All over my home
I don't wanna know that babe
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe
Ah lahmlahlah

For a couple weeks I
Only wanna see her
We drink away the days with a take-away pizza
Before a text message was the only way to reach her
Now she's staying at my place and loves the way I treat her
Singing out Aretha
All over the track like a feature
And never wants to sleep, I guess that I don't want to either
But me and her we make money the same way
Four cities, two planes the same day
And those shows have never been what it's about
But maybe we'll go together and just figure it out
I'd rather put on a film with you and sit on the couch
But we should get on a plane
Or we'll be missing it now
Wish I'd have written it down
The way that things played out
When she was kissing him
How? I was confused about
She should figure it out while I'm sat here singing
Ah lahmlahlah

[Chorus:]
Don't fuck with my love
That heart is so cold
All over my home
I don't wanna know that babe
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe
Ah lahmlahlah

[Knock knock knock] on my hotel door
I don't even know if she knows what for
She was crying on my shoulder
I already told ya
Trust and respect is what we do this for
I never intended to be next
But you didn't need to take him to bed that's all
And I never saw him as a threat
Until you disappeared with him to have sex of course
It's not like we were both on tour
We were staying on the same fucking hotel floor
And I wasn't looking for a promise or commitment
But it was never just fun and I thought you were different
This is not the way you realize what you wanted
It's a bit too much, too late if I'm honest
All this time God knows I'm singing
Ah lahmlahlah


Don't fuck with my love
That heart is so cold
All over my home
I don't wanna know that babe
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe


Don't fuck with my love
This girls ain't loyal
All over my home
This girls ain't loyal
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe
Ah lahmlahlah

Shorty get down, good Lord
Baby got 'em open all over town
Strictly biz, you don't play around
Cover much ground, got game by the pound
Getting paid is a forte
Each and every day, true player way
I can't get her out of my mind
(Well)
I think about the girl all the time (well, well)

East side to the west side
Pushing phat rides, it's no surprise
She got tricks in the stash
Stacking up the cash
Fast when it comes to the gas
By no means average
She's on when she's got to have it
Baby, you're a perfect ten, I wanna get in
Can I get down, so I can win

I like the way you work it
No diggity, I got to bag it up, bag it up

Top dogg, bite me all, nigga burn the shit up
DPGC my nigga turn that shit up
CPT, LBC, yeah we hookin' back up
And when they bang this in the club baby you got to get up
Thug niggaz drug dealers yeah they givin' it up
Lowlife, yo' life, boy we livin' it up
Takin' chances while we dancin' in the party fo' sho'
Slip my hoe a forty-fo' and she got in the back do'

Bitches lookin' at me strange but you know I don't care
Step up in this motherfucker just a swangin' my hair
Bitch quit talkin', crip walk if you down with the set
Take a bullet with some dick and take this dope from this jet
Out of town, put it down for the father of rap
And if yo' ass get cracked, bitch shut yo' trap
Come back, get back, that's the part of success
If you believe in the X you'll be relievin' your stress

La da da da dah
It's the motherfuckin' DRE
La da da da dah
You know I'm mobbin' with the DO double G

Hey yo, hey yo, hey yo, hey yo
Hey yo, that girl looks good
Hey yo, hey yo, hey yo, hey yo
Play on, play on playette
Hey yo, hey yo, hey yo, hey yo
You're my kind of girl, no diggity
Hey yo, hey yo, hey yo, hey yo

I met you when I was a teen
But then you were one as well
And I could play a guitar
Just like ringing a bell
Sometimes I wonder
In any other summer
Could you have been a part time lover to me
Listening to Stevie Wonder
Under the covers where we used to lay
And Re: Stacks is what the speakers played
I'd be on tour almost every day
When I was home up in my flat is where we used to stay

Just watching a dvd, smoking illegal weed
Getting high as two kites when we needed to breathe
We'd use each other's air just for the people to see
And stay up all night like when we needed to sleep
We'd go anywhere our minds would take us
And I'll say you were beautiful without your make up
And you don't even need to worry about your weight cause
We can all be loved the way that God made us
And time's the only reason that we could break up
Cause you would always tell me I'm away too much
Distance is relative to the time that it takes to get on a plane or make a mistake
So say it again

Oh Nina, you should go Nina
Cause I ain't ever coming home Nina
Oh won't you leave me now
And I've been livin' on the road Nina
But then again you should know Nina
Cause that's you and me both Nina
Oh won't you leave me now, now

And every weekend in the winter you'd be wearing my hoodie
With drawstrings pulled tight to keep your face from the cold
Taking day trips to the local where we'd eat on our own
Cause every day when I was away we'd only speak on the phone
Watching blue planet, creating new habits
Acting as if we were two rabbits
And then you'd vanish
Back to the burrow with all the Celtics
I'd disappear, you'd call me selfish
I understand but I can't help it
I put my job over everything except my family and friends
But you'll be in between forever so I guess we'll have to take a step back
Overlook the situation cause mixing business and feelings will only lead to complications
And I'm not saying we should be taking a break
Just revaluate quick before we make a mistake and it's too late
So we can either deal with the pain and wait to get on a plane
But in a day we'll have to say it again

Oh Nina, you should go Nina
Cause I ain't ever coming home Nina
Oh won't you leave me now
And I've been livin' on the road Nina
But then again you should know Nina
Cause that's you and me both Nina
Oh won't you leave me now, now

Love will come and love will go
But you can make it on your own
Sing that song
Go oh won't you leave me now
People grow and fall apart
But you can mend your broken heart
Take it back go oh won't you leave me now

Oh Nina, you should go Nina (Love will come and Love will go)
Cause I ain't ever coming home Nina (But you can make it on your own)
Oh won't you leave me now (Sing that song, go oh won't you leave me now)
And I've been livin' on the road Nina (People grow and fall apart)
But then again you should know Nina (But you can mend your broken heart)
Cause that's you and me both Nina (Take it back, go oh won't you leave me now)
Oh won't you leave me now
Now",10,false,0,,,,,
Redding,1 year ago,1535201970485,Snoop Dogg starts at 4:20 Coincidence? I don't think so :D,151,true,2,,,,,
